AUFTRAG,AUFPOS,STRU_EBENE,STKL_BEZUG,BG_ARTIKELNR,Art,BDE_NR,ZEICH_POSN,ARTIKEL,ZEICHNUNG,OVL Numbers,Drawing Revision,MENGE,ME,BEZEICH,MEMO_TECH,MEMO_VERTR,Drawing size,Bestellt,Lieferantenname,Produktvariante,Drawing Scale,DB-Works State,Tab_AMS_Schrauben.Text-Einkauf,Tab_AMS_Schrauben.Norm,Tab_AMS_Schrauben.Hersteller-Artikel-Nr.
992539.0,10.0,2,10006352,8220003223,Teil,10006697,221,8105068784,,SPOJ,,4.0,ST,Sechskantschraube M6X20-A2-70,,SECHSKANTSCHRAUBE M6X20,,,,,,,Sechskantschraube ISO 4017-M6 x 20-A2-70,ISO 4017,ISO4017-M6X20-A2-70
992539.0,10.0,2,10006352,8220003223,Teil,10006697,222,8103735631,,SPOJ,,4.0,ST,"Unterlegscheibe B 6,4-140HV-A2",Unterlegscheibe,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 6,4 - 140HV-A2",,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,230,8220003255,8220003255,,01,2.0,ST,Führungsprofil - CKV TS,1150,,A4 vert.,,,,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,231,8105068784,,SPOJ,,4.0,ST,Sechskantschraube M6X20-A2-70,,SECHSKANTSCHRAUBE M6X20,,,,,,,Sechskantschraube ISO 4017-M6 x 20-A2-70,ISO 4017,ISO4017-M6X20-A2-70
992539.0,10.0,2,10006352,8220003223,Teil,10006697,232,8103735631,,SPOJ,,4.0,ST,"Unterlegscheibe B 6,4-140HV-A2",Unterlegscheibe,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 6,4 - 140HV-A2",,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,240,8220015928,8220015495,,01,2.0,ST,Achse - Einlauf AB,,,A4 vert.,,,AB870,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,241,8105050974,,SPOJ,,2.0,ST,Sechskantschraube M5x20-A2-70-A,Sechskantschraube ISO 4017 M5x20,,,,,,,,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,242,8103735630,,SPOJ,,4.0,ST,"Unterleg-Sb B 5,3 A2",,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 5,3 - 140HV-A2",,"DIN125-B5,3-140HV-A2"
992539.0,10.0,2,10006352,8220003223,Teil,10006697,250,8220015663,8220015663,,01,4.0,ST,"Distanzstück D25 d16,5 H15 POM natur",,,A4 vert.,,,,2:1,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,260,8220015590,,PNE001002973,,2.0,ST,Schwenkflansch SNCB-63-R3,,,,,,,,,,,
992539.0,10.0,2,10006352,8220003223,BG,10006697,270,8220015658,8220015658,,01,1,ST,Bandsteuerwalze Einlauf ###,,,A3,,,,1:2,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,280,8220015494,8220015494,,01,2.0,ST,Leiste,,,A3,,,,1:2,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,285,8220006970,8220006970,,01,20.0,ST,"Distanzstück D25 d6,5 H15 VA",,,A4 vert.,,,,2:1,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,286,8105068837,,SPOJ,,20.0,ST,Sechskantschraube A-M6X35-A2-70,,Sechskantschraube M6x35,,,,,,,Sechskantschraube ISO 4017-M6 x 35-A2,ISO 4017,ISO4017-M6X35-A2-70-A
992539.0,10.0,2,10006352,8220003223,Teil,10006697,287,8103735631,,SPOJ,,20.0,ST,"Unterlegscheibe B 6,4-140HV-A2",Unterlegscheibe,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 6,4 - 140HV-A2",,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,290,8220015546,8220015546,,01,2.0,ST,Achse für Schlauch-Aufhängung,,,A4 vert.,,,,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,291,8108193248,,???,,2.0,ST,Sechskantschraube M5x16,,SECHKANTSCHRAUBE m5x16,,,,,,,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,292,8103735630,,SPOJ,,2.0,ST,"Unterleg-Sb B 5,3 A2",,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 5,3 - 140HV-A2",,"DIN125-B5,3-140HV-A2"
992539.0,10.0,2,10006352,8220003223,BG,10006697,300,8220003231,8220003231,,01,4,ST,Laufrolle,,,A3,,,,1.5:1,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,BG,10006697,310,8220003232,8220003232,,01,2,ST,Laufrolle kurz,,,A3,,,,1.5:1,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,320,8220015948,8220003242,,01,1.0,ST,Tischplatte - Einlauf AB,,,A3,,,AB870,1:7,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,330,8220017447,8220003243,,01,1.0,ST,Schiebeblech AB,,,A2,,,AB870,1:4,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,335,8220015662,8220015662,,01,2.0,ST,"Distanzstück D25 d6,5 H27 VA",,,A4 vert.,,,,2:1,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,336,8108190101,,???,,2.0,ST,Sechskantschraube A-M6X40-A2-70,,SECHSKANTSCHRAUBE m6x40,,,,,,,Sechskantschraube ISO 4017-M6 x 40-A2-70,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,337,8108190310,,SPOJ,,2.0,ST,"Unterleg-Sb-3D 6,4 A2 140HV","Scheibe DIN EN ISO 7093 - 6,4","UNTERLEG-SB-3D 6,4 A2 140HV",,,,,,,"Scheibe DIN EN ISO 7093 - 6,4 - 140HV-A2",,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,340,8220015957,8220003239,,01,1.0,ST,Auffangschale - Einlauf AB,,,A3,,,AB870,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,345,8220006970,8220006970,,01,4.0,ST,"Distanzstück D25 d6,5 H15 VA",,,A4 vert.,,,,2:1,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,346,8103735631,,SPOJ,,4.0,ST,"Unterlegscheibe B 6,4-140HV-A2",Unterlegscheibe,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 6,4 - 140HV-A2",,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,347,8108193259,,SPOJ,,4.0,ST,Sechskantschraube M6x30 A2-70,,6KT-SRB M6X30 A2-70,,,,,,,Sechskantschraube ISO 4017-M6 x 30-A2-70,ISO 4017,ISO4017-M6X30-A2-70-A
992539.0,10.0,2,10006352,8220003223,Teil,10006697,349,8220015957,8220003239,,01,1.0,ST,Auffangschale - Einlauf AB,,,A3,,,AB870,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,350,8220015491,8220015491,,01,1.0,ST,Abdeckung Einlauf left,,,A3,,,,1:4,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,355,8220015492,8220015492,,01,1.0,ST,Abdeckung Einlauf right,,,A3,,,,1:4,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,356,8220015670,,OVL001001812,,2800.0,MM,"Dichtungsprofil Silikon, platinvernetzt","ca. 60 Shore A, Farbe blau RAL 5015","gem. unserer Zg. 0287 _x000D_leicht talkumiert, Bunde á 50 m_x000D_Tol. ISO 3302-1 - E1 (fein)                                              _x000D_FDA-konform, entspricht in der platinvernetzten Ausf._x000D_auch EU VO 1935/2004_x000D_",,,,,,,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,357,8103239355,,???,,4.0,ST,Sicherungs-Hut-Mu M6 A2,,Sicherungs-Hut-Mu M6 A2,,,,,,,Hutmutter DIN 986-M6-A2,,DIN986-M6-A2-70
992539.0,10.0,2,10006352,8220003223,Teil,10006697,358,8103735631,,SPOJ,,4.0,ST,"Unterlegscheibe B 6,4-140HV-A2",Unterlegscheibe,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 6,4 - 140HV-A2",,
992539.0,10.0,2,10006352,8220003223,BG,10006697,360,8220015996,8220003251,,01,1,ST,Pneumatikkasten mit Gestell,8220015994 + 8103415019,,A3,,,,1:2.5,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,361,8220015756,,PNE001003311,,2.0,ST,Magnetventil VUVG-L14-M52-MT-G18-1R8L,Festo-NR: 8031508,,,,,,,,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,362,8220015760,,PNE001001694,,2.0,ST,Kabel NEBU-M8G3-K-2.5-LE3,Festo-NR: 541333,,,,,,,,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,365,8220001418,8220001418,,02,2.0,ST,Distanzstück D25 d9 H15 VA,,,A4 vert.,,,,2:1,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,366,8105068773,,SPOJ,,2.0,ST,Sechskantschraube A-M8X45-A2-70,,sechskantschraube m8x45,,,,,,,Sechskantschraube ISO 4017-M8 x 45-A2-70,ISO 4017,ISO4017-M8X45-A2-70-A
992539.0,10.0,2,10006352,8220003223,Teil,10006697,367,8108193307,,SPOJ,,2.0,ST,Sechskantmutter M8-A2-70,,6KT-MUTTER M8 A2,,,,,,,Sechskantmutter ISO 4032-M8-A2-70,ISO 4032,ISO4032-M8-A2-70
992539.0,10.0,2,10006352,8220003223,Teil,10006697,368,8103735632,,SPOJ,,2.0,ST,"Unterlegscheibe B8,4-140HV-A2",,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 8,4 - 140HV-A2",,"DIN125-B8,4-140HV-A2"
992539.0,10.0,2,10006352,8220003223,Teil,10006697,370,8220015566,,???,,2.0,ST,Igus AFM-1016-10,,,,,,,,,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,380,8220000224,,OVL005003877,,4.0,ST,Skaterrolle blau mit MF-Logo,Skaterrolle blau mit MF-Logo - 3x in 120° Abständen (einseitig)dazu gehört:420338 - 2x Kugellager411947 - 1x Spacer,,,,,,,,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,390,8220003245,8220003245,,01,2.0,ST,Schutzblech,,,A3,,,,1:2,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,400,8220016182,8220016182,,01,2.0,ST,"Distanzstück D25 d6,5 H20 VA",,,A4 vert.,,,,2:1,RELEASED,,,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,401,8105069206,,???,,2.0,ST,Sechskantschraube A-M6X45-A2-70,,Sechskantschraube M6x45,,,,,,,Sechskantschraube ISO 4017-M6 x 45-A2-70,ISO 4017,ISO4017-M6X45-A2-70-A
992539.0,10.0,2,10006352,8220003223,Teil,10006697,402,8103735631,,SPOJ,,4.0,ST,"Unterlegscheibe B 6,4-140HV-A2",Unterlegscheibe,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 6,4 - 140HV-A2",,
992539.0,10.0,2,10006352,8220003223,Teil,10006697,403,8108193306,,SPOJ,,2.0,ST,Sechskantmutter M6 A2-70,Sechskantmutter M6,SECHSKANTMUTTER,,,,,,,Sechskantmutter ISO 4032-M6-A2-70,,ISO4032-M6-A2-70
992539.0,10.0,2,10006352,8220003223,BG,10006697,420,8220025602,8220025602,,NOT REV,1,ST,Pneumatik Einlauf 2x Bandsteuerung,,,,,,,,,,,
992539.0,10.0,2,10006352,8220026370,BG,10006773,10,8220026371,8220026371,,00,2,ST,Fuß mit Hülse,,,A3,,,,1:10,RELEASED,,,
992539.0,10.0,2,10006352,8220026370,Teil,10006773,20,8220000252,8220000252,,02,2.0,ST,Fuß Rollenhalter,,,A3,,,,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220026370,Teil,10006773,30,8220000224,,OVL005003877,,4.0,ST,Skaterrolle blau mit MF-Logo,Skaterrolle blau mit MF-Logo - 3x in 120° Abständen (einseitig)dazu gehört:420338 - 2x Kugellager411947 - 1x Spacer,,,,,,,,,,
992539.0,10.0,2,10006352,8220026370,Teil,10006773,41,8220015758,,OVL002002263,,2.0,ST,Maschinenfuß Hygiene,XH080-XH20150,,,,,,,,,,
992539.0,10.0,2,10006352,8220026370,Teil,10006773,50,8220015798,8220000251,,02,2.0,ST,Fuß Quertraverse AB,,,A3,,,AB870,1:5,RELEASED,,,
992539.0,10.0,2,10006352,8220026370,Teil,10006773,60,8220015799,8220000253,,03,1.0,ST,Schublade AB,,,A3,,,AB870,1:1.5,RELEASED,,,
992539.0,10.0,2,10006352,8220026370,Teil,10006773,70,8105052308,,SPOJ,,2.0,ST,Sechskantmutter M20-A4-70,,INCLUDE '555555' ID 'ST',,,,,,,Sechskantmutter ISO 4032-M20-A2-70,,ISO4032-M20-A4-70
992539.0,10.0,2,10006352,8220026370,Teil,10006773,80,8103735631,,SPOJ,,12.0,ST,"Unterlegscheibe B 6,4-140HV-A2",Unterlegscheibe,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 6,4 - 140HV-A2",,
992539.0,10.0,2,10006352,8220026370,Teil,10006773,90,8103735632,,SPOJ,,8.0,ST,"Unterlegscheibe B8,4-140HV-A2",,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 8,4 - 140HV-A2",,"DIN125-B8,4-140HV-A2"
992539.0,10.0,2,10006352,8220026370,Teil,10006773,100,8108193257,,SPOJ,,4.0,ST,Sechskantschraube A-M6X10-A2-70,,sechskantschraube m6x10,,,,,,,,,
992539.0,10.0,2,10006352,8220026370,Teil,10006773,110,8103731553,,SPOJ,,8.0,ST,Sechskantschraube A-M8X16-A2-70,,Sechskantschraube m8x16,,,,,,,Sechskantschraube ISO 4017-M8 x 16-A2-70,ISO 4017,ISO4017-M8X16-A2-70-A
992539.0,10.0,2,10006352,8220026370,Teil,10006773,120,8105068837,,SPOJ,,4.0,ST,Sechskantschraube A-M6X35-A2-70,,Sechskantschraube M6x35,,,,,,,Sechskantschraube ISO 4017-M6 x 35-A2,ISO 4017,ISO4017-M6X35-A2-70-A
992539.0,10.0,2,10006352,8220026370,Teil,10006773,130,8108190295,,???,,10.0,ST,Hut-Mu M8 A2-70,,SECHSKANT-HUTMUTTER,,,,,,,Hutmutter DIN 917 - M8 - A2,DIN 917,DIN917-M8-A2-70
992539.0,10.0,2,10006352,8220026370,Teil,10006773,140,8108193306,,SPOJ,,4.0,ST,Sechskantmutter M6 A2-70,Sechskantmutter M6,SECHSKANTMUTTER,,,,,,,Sechskantmutter ISO 4032-M6-A2-70,,ISO4032-M6-A2-70
992539.0,10.0,2,10006352,8220026370,Teil,10006773,150,8220000260,8220000260,OVL005003914,01,2.0,ST,Peek Schraube M8,,,A3,,,,2:1,RELEASED,,,
992539.0,10.0,2,10006352,8220026370,Teil,10006773,160,8220015800,8220000523,,04,1.0,ST,Rücklaufrolle AB,,,A3,,,AB870,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023132,Teil,10006776,10,8220026557,8220026390,,00,1.0,ST,Rahmenprofil HXX left AB,,,A3,,,AB870,1:5,RELEASED,,,
992539.0,10.0,2,10006352,8220023132,BG,10006776,20,8220025841,8220025841,,00,2,ST,Scharnier,,,A3,,,,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023132,BG,10006776,30,8220026405,8220026405,,00,1,ST,Haube HXX AB###,,,A2,,,AB0,1:10,RELEASED,,,
992539.0,10.0,2,10006352,8220023132,Teil,10006776,40,8220026565,8220026454,,00,1.0,ST,Rahmenprofil HXX right AB,,,A3,,,AB870,1:5,RELEASED,,,
992539.0,10.0,2,10006352,8220023132,Teil,10006776,50,8220026290,,???,,2.0,ST,Gasdruckfeder 250-830 D/d-10/22 F-535N,,,,,STOBO GmbH,,,,,,
992539.0,10.0,2,10006352,8220023133,Teil,10006779,10,8220026597,8220026407,,00,1.0,ST,Luftleitblech AB###,,,A3,,,AB870,1:10,RELEASED,,,
992539.0,10.0,2,10006352,8220023133,Teil,10006779,20,8220026412,8220026412,,00,2.0,ST,Haltestuck,,,A4 vert.,,,AB0,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023133,Teil,10006779,30,8220015328,,OVL001001810,,5.0,M,Kantenschutzdichtprofil 0201,209-02011 ST= 50 Meter,{\rtf1\ansi\deff0{\fonttbl{\f0\fnil\fcharset0 Arial;}}_x000D_\viewkind4\uc1\pard\lang1031\fs20 (1 St\'fcck = 1 Rolle \'e1 50 m)\par_x000D_}_x000D_,,,,,,,,,
992539.0,10.0,2,10006352,8220023133,Teil,10006779,40,8220026450,8220026450,,00,1.0,ST,Halter HXX,,,A4 vert.,,,AB0,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023133,Teil,10006779,50,8220026452,8220026452,,00,1.0,ST,Halter HXX,,,A4 vert.,,,AB0,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023133,Teil,10006779,60,8103735631,,SPOJ,,2.0,ST,"Unterlegscheibe B 6,4-140HV-A2",Unterlegscheibe,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 6,4 - 140HV-A2",,
992539.0,10.0,2,10006352,8220023133,Teil,10006779,70,8108193306,,SPOJ,,2.0,ST,Sechskantmutter M6 A2-70,Sechskantmutter M6,SECHSKANTMUTTER,,,,,,,Sechskantmutter ISO 4032-M6-A2-70,,ISO4032-M6-A2-70
992539.0,10.0,2,10006352,8220023133,Teil,10006779,80,8220020627,,???,,20.0,ST,"Blindniete Edelstahl Ø3,2 x 8 mm","Blindniete Edelstahl Ø3,2 x 8 mm_x000D_Klemmbereich : 2,5-4,5Mat: NO A2 / NO A2Standard : DIN 7337Art. nm. - 34180.032.008 Fab : FABORY",,,,,,,,,,
992539.0,10.0,2,10006352,8220023133,Teil,10006779,90,8220000260,8220000260,OVL005003914,01,2.0,ST,Peek Schraube M8,,,A3,,,,2:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023133,Teil,10006779,100,8108126478,,???,,2.0,ST,Hut-Mu M8 A2,,HUTMUTTER,,,,,,,HUTMUTTER DIN 1587 M8 A2,,DIN1587-M8-A2-70
992539.0,10.0,2,10006352,8220023133,Teil,10006779,110,8220001186,,SPO001000237,,2.0,ST,Ringschraube DIN580 A2 M6 ganzes Gewind,DIN580 A2 M6 ganzes Gewind,,,,,,,,,,
992539.0,10.0,2,10006352,8220023134,Teil,10006780,10,8220025729,8220025725,,00,1.0,ST,Deckenplatte AB,,,A2,,,AB870,1:3,RELEASED,,,
992539.0,10.0,2,10006352,8220023134,Teil,10006780,20,8220025743,8220025739,,00,2.0,ST,Zwischenplatte Unten AB,,,A2,,,AB870,1:2,RELEASED,,,
992539.0,10.0,2,10006352,8220023134,Teil,10006780,30,8220025744,8220025744,,01,1.0,ST,Anschlussblech CXX,,,A3,,,,1:2,RELEASED,,,
992539.0,10.0,2,10006352,8220023134,Teil,10006780,40,8220026057,8220026057,,00,4.0,ST,Verbindungswinkel Mittel,,,A4 vert.,,,,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023134,Teil,10006780,50,8220026058,8220026058,,00,4.0,ST,Verbindungswinkel Oben,,,A4 vert.,,,,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023134,Teil,10006780,60,8220026087,8220026087,,00,2.0,ST,Verbindungswinkel Unten,,,A4 vert.,,,,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023134,Teil,10006780,70,8108193306,,SPOJ,,10.0,ST,Sechskantmutter M6 A2-70,Sechskantmutter M6,SECHSKANTMUTTER,,,,,,,Sechskantmutter ISO 4032-M6-A2-70,,ISO4032-M6-A2-70
992539.0,10.0,2,10006352,8220023134,Teil,10006780,80,8108190310,,SPOJ,,10.0,ST,"Unterleg-Sb-3D 6,4 A2 140HV","Scheibe DIN EN ISO 7093 - 6,4","UNTERLEG-SB-3D 6,4 A2 140HV",,,,,,,"Scheibe DIN EN ISO 7093 - 6,4 - 140HV-A2",,
992539.0,10.0,2,10006352,8220023134,Teil,10006780,90,8105068784,,SPOJ,,10.0,ST,Sechskantschraube M6X20-A2-70,,SECHSKANTSCHRAUBE M6X20,,,,,,,Sechskantschraube ISO 4017-M6 x 20-A2-70,ISO 4017,ISO4017-M6X20-A2-70
992539.0,10.0,2,10006352,8220023135,Teil,10006781,10,8220026496,8220026480,,00,1.0,ST,Deckenplatte AB,,,A3,,,AB870,1:10,RELEASED,,,
992539.0,10.0,2,10006352,8220023135,Teil,10006781,20,8220026502,8220026482,,00,1.0,ST,Zwischenplatte AB###,,,A2,,,AB870,1:2,RELEASED,,,
992539.0,10.0,2,10006352,8220023135,Teil,10006781,30,8220026505,8220026483,,00,1.0,ST,Zwischenplatte AB###,,,A2,,,AB870,1:2,RELEASED,,,
992539.0,10.0,2,10006352,8220023135,Teil,10006781,40,8108190310,,SPOJ,,10.0,ST,"Unterleg-Sb-3D 6,4 A2 140HV","Scheibe DIN EN ISO 7093 - 6,4","UNTERLEG-SB-3D 6,4 A2 140HV",,,,,,,"Scheibe DIN EN ISO 7093 - 6,4 - 140HV-A2",,
992539.0,10.0,2,10006352,8220023135,Teil,10006781,50,8106000680,,???,,10.0,ST,6kt-Srb M6x70 A2-70,,Sechskantschraube,,,,,,,Sechskantschraube ISO 4017- M6x70- A2,,
992539.0,10.0,2,10006352,8220023135,Teil,10006781,60,8220026101,8220026101,,00,2.0,ST,Verbindungsblech Unten,,,A4 vert.,,,,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023135,Teil,10006781,70,8220000631,8220000631,,02,4.0,ST,Blech,,,A4 vert.,,,,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023135,Teil,10006781,80,8220026102,8220026102,,00,4.0,ST,Verbindungsblech,,,A4 vert.,,,,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023137,Teil,10006782,10,8220026496,8220026480,,00,1.0,ST,Deckenplatte AB,,,A3,,,AB870,1:10,RELEASED,,,
992539.0,10.0,2,10006352,8220023137,Teil,10006782,20,8220026520,8220026486,,00,1.0,ST,Zwischenplatte AB###,,,A2,,,AB870,1:2,RELEASED,,,
992539.0,10.0,2,10006352,8220023137,Teil,10006782,30,8220026525,8220026488,,00,1.0,ST,Zwischenplatte AB###,,,A2,,,AB870,1:2,RELEASED,,,
992539.0,10.0,2,10006352,8220023137,Teil,10006782,40,8108190310,,SPOJ,,10.0,ST,"Unterleg-Sb-3D 6,4 A2 140HV","Scheibe DIN EN ISO 7093 - 6,4","UNTERLEG-SB-3D 6,4 A2 140HV",,,,,,,"Scheibe DIN EN ISO 7093 - 6,4 - 140HV-A2",,
992539.0,10.0,2,10006352,8220023137,Teil,10006782,50,8106000680,,???,,10.0,ST,6kt-Srb M6x70 A2-70,,Sechskantschraube,,,,,,,Sechskantschraube ISO 4017- M6x70- A2,,
992539.0,10.0,2,10006352,8220023137,Teil,10006782,60,8220026101,8220026101,,00,2.0,ST,Verbindungsblech Unten,,,A4 vert.,,,,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023137,Teil,10006782,70,8220000631,8220000631,,02,4.0,ST,Blech,,,A4 vert.,,,,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023137,Teil,10006782,80,8220026102,8220026102,,00,4.0,ST,Verbindungsblech,,,A4 vert.,,,,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023138,Teil,10006783,10,8220026459,8220026459,,00,1.0,ST,Luftleitblech AB###,,,A3,,,AB0,1:10,RELEASED,,,
992539.0,10.0,2,10006352,8220023138,Teil,10006783,20,8220026412,8220026412,,00,2.0,ST,Haltestuck,,,A4 vert.,,,AB0,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023138,Teil,10006783,30,8220015328,,OVL001001810,,5.0,M,Kantenschutzdichtprofil 0201,209-02011 ST= 50 Meter,{\rtf1\ansi\deff0{\fonttbl{\f0\fnil\fcharset0 Arial;}}_x000D_\viewkind4\uc1\pard\lang1031\fs20 (1 St\'fcck = 1 Rolle \'e1 50 m)\par_x000D_}_x000D_,,,,,,,,,
992539.0,10.0,2,10006352,8220023138,Teil,10006783,40,8220026450,8220026450,,00,1.0,ST,Halter HXX,,,A4 vert.,,,AB0,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023138,Teil,10006783,50,8220026452,8220026452,,00,1.0,ST,Halter HXX,,,A4 vert.,,,AB0,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023138,Teil,10006783,60,8103735631,,SPOJ,,2.0,ST,"Unterlegscheibe B 6,4-140HV-A2",Unterlegscheibe,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 6,4 - 140HV-A2",,
992539.0,10.0,2,10006352,8220023138,Teil,10006783,70,8108193306,,SPOJ,,2.0,ST,Sechskantmutter M6 A2-70,Sechskantmutter M6,SECHSKANTMUTTER,,,,,,,Sechskantmutter ISO 4032-M6-A2-70,,ISO4032-M6-A2-70
992539.0,10.0,2,10006352,8220023138,Teil,10006783,80,8220020627,,???,,20.0,ST,"Blindniete Edelstahl Ø3,2 x 8 mm","Blindniete Edelstahl Ø3,2 x 8 mm_x000D_Klemmbereich : 2,5-4,5Mat: NO A2 / NO A2Standard : DIN 7337Art. nm. - 34180.032.008 Fab : FABORY",,,,,,,,,,
992539.0,10.0,2,10006352,8220023138,Teil,10006783,90,8220000260,8220000260,OVL005003914,01,2.0,ST,Peek Schraube M8,,,A3,,,,2:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023138,Teil,10006783,100,8108126478,,???,,2.0,ST,Hut-Mu M8 A2,,HUTMUTTER,,,,,,,HUTMUTTER DIN 1587 M8 A2,,DIN1587-M8-A2-70
992539.0,10.0,2,10006352,8220023138,Teil,10006783,110,8103414394,,SPOJ,,2.0,ST,Ringschraube M8 A2-70,,RINGSCHRAUBE,,,,,,,,,
992539.0,10.0,2,10006352,8220023139,Teil,10006784,10,8220026575,8220026460,,00,1.0,ST,Luftleitblech AB###,,,A3,,,AB870,1:10,RELEASED,,,
992539.0,10.0,2,10006352,8220023139,Teil,10006784,20,8220026412,8220026412,,00,2.0,ST,Haltestuck,,,A4 vert.,,,AB0,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023139,Teil,10006784,30,8220015328,,OVL001001810,,5.0,M,Kantenschutzdichtprofil 0201,209-02011 ST= 50 Meter,{\rtf1\ansi\deff0{\fonttbl{\f0\fnil\fcharset0 Arial;}}_x000D_\viewkind4\uc1\pard\lang1031\fs20 (1 St\'fcck = 1 Rolle \'e1 50 m)\par_x000D_}_x000D_,,,,,,,,,
992539.0,10.0,2,10006352,8220023139,Teil,10006784,40,8220026450,8220026450,,00,1.0,ST,Halter HXX,,,A4 vert.,,,AB0,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023139,Teil,10006784,50,8220026452,8220026452,,00,1.0,ST,Halter HXX,,,A4 vert.,,,AB0,1:1,RELEASED,,,
992539.0,10.0,2,10006352,8220023139,Teil,10006784,60,8103735631,,SPOJ,,2.0,ST,"Unterlegscheibe B 6,4-140HV-A2",Unterlegscheibe,Unterlegscheibe,,,,,,,"Scheibe DIN 125 - B 6,4 - 140HV-A2",,
992539.0,10.0,2,10006352,8220023139,Teil,10006784,70,8108193306,,SPOJ,,2.0,ST,Sechskantmutter M6 A2-70,Sechskantmutter M6,SECHSKANTMUTTER,,,,,,,Sechskantmutter ISO 4032-M6-A2-70,,ISO4032-M6-A2-70
